length,width,contrast,dissimilarity,homogenity,energy,correlation,ASM,R,G,B,H,S,V,grey,l,A,V,roundness,solidity,sf1,sf2,sf3,Area,category
0.862507593,0.308038426,69.07945448,3.690584516,0.509994568,0.237214922,0.940165542,0.05665262,145,117,120,132,54,147,128.6034544,134,142,120,1.571054994,0.000143168,4.870214109,1.739362182,0.849136272,0.177098496,45
0.83640262,0.267248317,119.1459631,4.947338341,0.433515533,0.157107574,0.894272619,0.024899801,146,120,118,141,51,149,130.9164886,136,142,118,1.609890799,0.000150214,5.318105155,1.699247008,0.896310419,0.157274555,45
0.889085026,0.275538248,135.0907877,5.28298393,0.425139774,0.156331953,0.91752522,0.024731698,142,116,118,150,52,144,127.3158832,132,142,118,1.795728569,0.000141851,5.713509876,1.770686102,0.809180612,0.155611007,45
0.911223133,0.2740132,102.2861137,5.195373272,0.378973819,0.117652027,0.911941295,0.014114792,146,118,120,135,53,148,129.6712963,135,142,120,1.680427067,0.000137458,4.870772929,1.464686342,0.954467126,0.187079781,45
0.774822262,0.282284499,83.98053393,3.78543166,0.492563539,0.20204792,0.936613119,0.041130148,145,119,118,148,52,147,129.7829416,135,142,118,1.558842284,0.000140596,5.213787673,1.899495557,0.865545636,0.148610245,45
0.919254362,0.284323463,114.4221057,4.89645886,0.405881299,0.131788134,0.927222369,0.017553607,144,117,119,146,52,146,128.5817308,134,142,119,1.671659332,0.000144697,5.056074222,1.563833246,0.886143798,0.181811881,45
0.911793741,0.283395352,109.0985176,4.663381375,0.423266151,0.14184726,0.935078326,0.02032223,144,116,119,151,53,145,127.8027066,133,142,119,1.746998318,0.000138084,5.189131483,1.612838164,0.866249396,0.175712206,45
0.900394667,0.259017644,84.3224506,4.301731709,0.433181293,0.148820523,0.920345146,0.02233991,148,121,119,135,53,151,132.3059117,138,142,119,1.75117652,0.000153951,5.130329326,1.475848162,0.958640451,0.175504263,45
1.026635351,0.301299639,75.05833993,4.257606406,0.399300632,0.139014027,0.955628657,0.019477798,144,116,120,144,55,146,127.0436254,132,143,120,1.894550366,0.000344618,4.940382993,1.449916575,0.855797698,0.20780481,45
0.906458999,0.277806243,100.3257765,4.837636544,0.408320035,0.143822268,0.933408871,0.020854947,146,119,120,138,53,148,130.0179843,135,142,120,1.710862872,0.000146932,5.096447378,1.561929334,0.899747808,0.177860955,45
1.010366038,0.295716889,103.3818871,4.934226133,0.3901086,0.126370645,0.921118559,0.01612365,148,118,121,130,56,149,129.9262821,135,143,121,1.882466768,0.000137493,4.818694489,1.410349606,0.893973864,0.209676301,45
0.870258528,0.303085311,77.161255,4.250138553,0.414692276,0.136808789,0.941919837,0.018889178,147,119,120,137,53,149,130.6321225,136,142,120,1.585588156,0.000145511,4.712920341,1.64137079,0.891816196,0.184653774,45
0.88348688,0.288331758,82.48825168,4.412364439,0.408284144,0.142389843,0.945003971,0.020418364,145,117,120,138,54,146,128.4408832,134,142,120,1.743892577,0.000139263,4.833547672,1.577460097,0.914054006,0.182782283,45
0.901311515,0.246934662,67.32707483,3.903334292,0.451027829,0.1694027,0.955568842,0.028883538,143,117,119,145,53,145,127.7355769,133,142,119,1.965924256,0.000159725,5.45208437,1.493721745,0.94620605,0.165315034,45
0.83812409,0.286359085,147.1958307,5.379775423,0.419519807,0.144065648,0.916856453,0.021048373,142,116,118,148,52,144,127.0064103,132,142,118,1.655278601,0.000138862,5.076245276,1.734383931,0.87634836,0.165107091,45
0.851924582,0.271628128,83.94837054,3.837655595,0.487229276,0.204715598,0.95386521,0.042181079,141,114,119,147,55,143,125.6609687,131,142,119,1.611123282,0.000143714,4.9419847,1.575705267,0.948973766,0.172385111,45
0.839528223,0.270591775,121.7653158,5.219522141,0.39790612,0.117428348,0.923039117,0.014043451,144,117,119,145,53,146,128.553953,134,142,119,1.74469269,0.000207986,4.937575897,1.591450281,0.953458878,0.170028419,45
0.84119963,0.277581835,78.62581963,4.102645328,0.425445047,0.142927749,0.917055202,0.020599668,152,123,120,134,52,153,134.798255,140,142,120,1.711549786,0.000143499,5.213052861,1.720220418,0.880333385,0.161364109,45
1.014257483,0.292049875,60.70526753,3.738554354,0.466967804,0.204244411,0.953493291,0.041988604,143,116,120,135,56,146,126.9864672,132,142,120,1.912411392,0.000699141,5.019791667,1.445421457,0.86893567,0.202051709,45
0.948758397,0.283395365,107.6157692,5.062135115,0.400292095,0.124405295,0.90172384,0.015646685,149,121,120,137,52,151,132.772792,138,142,120,1.836614069,0.000148892,4.991880887,1.491081304,0.900478579,0.190060304,45
0.841280591,0.325600247,63.73424419,3.931535535,0.420453092,0.133191403,0.932046384,0.017900448,149,121,121,126,54,151,132.4649407,138,142,121,1.511571709,0.000227998,4.348676131,1.683065126,0.899681008,0.193456713,45
0.955747327,0.291280253,130.2510544,5.318736365,0.397481905,0.134687019,0.927051378,0.018303826,141,114,120,146,54,143,124.8794516,130,142,120,1.676691496,0.00014177,4.62858902,1.410641226,0.944866995,0.206487835,45
0.909781682,0.287687725,112.7734178,4.924747146,0.442465491,0.183219642,0.914397033,0.033943138,143,116,120,135,55,145,126.9007551,132,142,120,1.740749852,0.000141068,4.934368546,1.560327371,0.897382153,0.184376516,45
0.900390927,0.308353057,64.87270966,3.692490515,0.445686177,0.166147748,0.949273353,0.027850427,144,118,119,143,53,147,129.012046,134,142,119,1.717184654,0.000137925,5.102097371,1.74729362,0.809717157,0.176474666,45
0.812399221,0.258490661,93.04671791,4.280306293,0.439855372,0.146030753,0.925780742,0.021516404,146,120,118,142,51,149,130.9182692,136,142,118,1.644564335,0.000142671,4.955807003,1.576847683,0.994422863,0.163928745,45
0.874836403,0.271076068,92.08966803,4.533192411,0.42953061,0.155454984,0.924059899,0.024398763,146,119,119,143,51,147,129.9435455,135,142,119,1.802086695,0.000147781,5.245745961,1.625442411,0.895843011,0.166770638,45
0.935490027,0.283108824,100.3203794,4.586973129,0.40939194,0.127840892,0.92878566,0.01652157,145,118,119,144,52,147,129.031746,134,142,119,1.794815996,0.000138986,4.947329404,1.497218109,0.909507134,0.189089901,45
0.923180947,0.295417903,116.4390564,4.853257526,0.411442928,0.134747819,0.934583947,0.018354134,141,115,119,148,53,144,125.9056277,131,142,119,1.615933133,0.000141995,4.510237564,1.443276021,0.956079738,0.204685659,45
0.854253302,0.315676928,136.8991974,5.51840978,0.391999144,0.122174277,0.914181525,0.015096287,144,117,119,145,53,146,127.7854895,133,142,119,1.521383566,0.000444414,4.444396821,1.642362437,0.907976636,0.192209052,45
0.858505173,0.277300215,142.5117594,5.181743379,0.431425016,0.15928599,0.920567234,0.025704782,141,115,118,151,53,143,126.1924825,131,142,118,1.703173062,0.000140109,5.232637992,1.690160623,0.877929106,0.164067374,45
0.890684602,0.303889139,82.48937972,4.417742923,0.423253017,0.156435794,0.931966019,0.024676069,146,118,120,130,56,148,129.0642424,134,142,120,1.638515907,0.000234798,4.628928947,1.579325866,0.905596323,0.192416996,45
0.910871868,0.295417903,122.3743834,5.252758754,0.401688408,0.127633744,0.906541614,0.01655672,145,117,119,143,54,147,128.6566234,134,143,119,1.642286995,0.000142574,4.602854095,1.492817544,0.936841937,0.19789284,45
0.984710019,0.283104131,106.2879334,5.053614071,0.390239056,0.117368218,0.918740721,0.013941622,147,119,120,141,52,148,130.4398268,136,142,120,1.890782898,0.000138432,5.055662437,1.453502951,0.890032916,0.194773688,45
0.993176815,0.303290377,110.6278835,5.140738344,0.382598876,0.1170369,0.904873582,0.013850737,148,119,121,127,56,149,130.2950649,136,142,121,1.760612463,0.000141113,4.670326569,1.426196307,0.899341145,0.212656824,45
0.984710019,0.25848638,122.0615913,5.180752911,0.402067523,0.134992196,0.915015173,0.018373773,146,118,119,139,53,148,129.8519231,135,142,119,1.886019214,0.000149824,4.960339193,1.302089038,0.993530728,0.19851667,45
0.984726344,0.258490665,111.581015,5.026161065,0.405879376,0.137096762,0.893803408,0.018962461,147,121,119,136,51,150,132.0477922,137,142,119,1.929526262,0.000146859,5.416182601,1.421747933,0.909896891,0.181811881,45
0.837947217,0.280745166,78.45654462,4.163557796,0.419360147,0.138865245,0.940464095,0.019447755,147,120,119,141,52,149,131.0162587,136,142,119,1.527701968,0.000156454,4.799152244,1.607904133,0.945482574,0.174603175,45
0.886253709,0.258490665,121.0550374,4.944382198,0.418753552,0.133033458,0.914319075,0.01798538,145,118,119,147,52,147,129.5122078,135,142,119,1.769345151,0.000138188,5.102147752,1.488126428,0.965900627,0.173702086,45
0.922229412,0.245927843,103.6987658,4.76639199,0.433767205,0.151747999,0.90622163,0.023285069,147,120,119,142,51,148,130.8429437,136,142,119,1.817200813,0.000149886,5.520748435,1.472199583,0.938263203,0.167047896,45
0.851479376,0.271557319,89.21694387,4.556619216,0.426984782,0.12451681,0.896596725,0.015732832,149,122,119,135,51,151,133.6730736,139,142,119,1.727551612,0.000155912,4.811708953,1.534570093,0.974921123,0.176959867,45
0.897655168,0.270526215,101.848805,4.575527045,0.427461551,0.144590186,0.923552705,0.021097006,146,119,119,143,52,148,130.2973776,136,142,119,1.868659604,0.000143563,5.298883435,1.596923775,0.888662023,0.169404589,45
0.841441293,0.300677465,99.07502193,4.776347687,0.395193032,0.119230945,0.917152904,0.014437433,147,119,120,133,54,149,130.3108392,136,142,120,1.670257553,0.000138327,4.414354011,1.577408652,0.959759245,0.190614819,45
0.996682042,0.300456638,91.74386551,4.681867641,0.403818185,0.126814652,0.914866707,0.01624147,148,120,121,126,55,150,130.8574892,136,142,121,1.712067089,0.000146195,4.377209078,1.319539699,0.968615131,0.227698066,45
0.837018707,0.265995572,95.75568531,4.558109812,0.419978172,0.131011563,0.915880954,0.017387444,149,122,119,136,52,151,133.2013853,139,142,119,1.700543338,0.000140329,5.41752754,1.721632175,0.884005177,0.154501975,45
0.787781075,0.283108824,83.33103755,3.964954576,0.45878595,0.172352556,0.944199481,0.030010876,143,117,119,150,53,146,128.2069264,133,142,119,1.551900488,0.000143421,4.520810489,1.62466627,0.995315198,0.174256602,45
0.960092269,0.295413006,89.3761064,4.602238041,0.396379138,0.111615316,0.911111825,0.012644619,150,120,121,124,56,151,131.8281469,137,143,121,1.676650536,0.000141021,4.606335605,1.417334032,0.936149383,0.208428641,45
0.937369746,0.268842127,131.7176862,5.669472303,0.371719718,0.11858131,0.920768635,0.014209352,144,117,119,146,53,146,128.4,134,142,119,1.854596359,0.000151349,5.262036312,1.509177183,0.900490594,0.178138213,45
0.89509776,0.291015071,123.0294779,5.09595771,0.394298136,0.122925115,0.919572277,0.015293089,144,117,120,136,55,146,128.0288462,133,143,120,1.728769315,0.000140353,4.665309027,1.516789893,0.938284294,0.19186248,45
0.993154558,0.300212168,104.2573243,4.798037816,0.416297282,0.154510047,0.923500044,0.024109044,142,116,119,137,53,144,126.5560173,132,142,119,1.809585231,0.000142457,4.529952834,1.369320565,0.936716936,0.2192417,45
0.923165643,0.283104131,91.51262175,4.55452594,0.435171014,0.158957317,0.916268351,0.025533179,146,118,120,134,56,149,129.5700433,135,142,120,1.829207383,0.000151176,4.869656575,1.49336135,0.924029429,0.189575102,45
0.980668258,0.304446232,122.3825503,5.081015899,0.401975775,0.130532266,0.922436454,0.01723225,142,114,119,143,55,144,125.6180087,131,142,119,1.703152988,0.000203544,4.530291696,1.40641876,0.923620522,0.21646912,45
0.837003516,0.23386863,107.237269,4.760611421,0.425865248,0.148382516,0.913915744,0.022204253,146,119,118,142,51,148,130.6732468,136,142,118,1.760176981,0.000152697,5.400469469,1.508954704,1.008618332,0.154987177,45
0.899245075,0.244623612,134.4593085,5.4571285,0.409205107,0.127413628,0.914876182,0.016472892,144,118,118,149,51,147,129.5929004,135,142,118,1.973143072,0.000142996,5.660300479,1.539783964,0.920009862,0.158868788,45
0.869937074,0.30855583,103.3587524,4.877775981,0.40904265,0.123579194,0.920910085,0.01557673,145,118,120,143,53,147,129.0696104,134,142,120,1.660277294,0.000146065,4.840178234,1.716750851,0.852972899,0.179732446,45
0.872162961,0.257963693,124.5398558,4.927580321,0.44331259,0.16661867,0.921452979,0.028095882,143,117,118,149,52,145,127.9080519,133,142,118,1.784075465,0.000141395,5.470736975,1.618105302,0.902663586,0.159423304,45
0.909940555,0.258226374,109.1731769,5.115369719,0.388383918,0.116192659,0.911878553,0.013717641,147,120,119,138,52,149,131.3485714,137,142,119,1.79339449,0.000148544,5.18472053,1.47133961,0.951490366,0.175504263,45
1.045201988,0.282819362,125.8782387,5.48643236,0.387248721,0.125372011,0.904907036,0.015888935,144,116,121,132,56,146,127.0787879,132,143,121,1.836306415,0.000142612,4.628339192,1.252374134,0.97318639,0.225826575,45
0.866011859,0.2764978,106.4783055,4.945349916,0.401028771,0.117054044,0.915959564,0.013975225,147,119,120,135,53,149,130.6464069,136,142,120,1.736243113,0.000144729,4.96777459,1.586096925,0.92742069,0.174325917,45
0.909940555,0.270522868,108.8846191,4.986081291,0.403797543,0.125831907,0.918887449,0.016068959,145,118,119,142,53,147,129.3251948,135,142,119,1.731410381,0.000142615,5.025923576,1.494193496,0.936937196,0.181049421,45
0.947830665,0.281344569,104.8598224,4.98480125,0.405698357,0.137570117,0.910509669,0.019193478,145,118,120,135,53,147,129.041039,134,142,120,1.762129232,0.000142139,4.894185042,1.45274091,0.925148441,0.193664657,45
0.908430136,0.286110948,101.4561587,4.765968312,0.41746096,0.143124909,0.921279724,0.02069031,146,119,120,139,52,148,129.9033766,135,142,120,1.826930404,0.000135432,5.071951074,1.597415884,0.877851007,0.179108616,45
0.922229441,0.307409814,156.8352415,5.725676441,0.406826444,0.145100354,0.914535112,0.021499233,138,113,118,149,53,141,123.7659864,129,142,118,1.646330522,0.000137817,4.608591666,1.536197222,0.899175335,0.200110903,45
0.992139116,0.278213946,125.5715916,5.628676786,0.377708775,0.113593383,0.90626234,0.013082382,145,118,120,133,55,147,128.847619,134,142,120,1.908769184,0.000151812,4.893535392,1.372236786,0.935682945,0.202744853,45
0.934533543,0.319708844,66.92194978,4.132497608,0.407267578,0.13045435,0.942107442,0.017194425,148,119,121,124,57,151,130.7977072,136,143,121,1.598356467,0.000142038,4.314404934,1.475980635,0.923538043,0.216607749,45
0.823865097,0.295115856,120.8142847,5.050867585,0.418394564,0.1458098,0.912293072,0.021693457,143,116,119,144,53,146,127.4239859,133,142,119,1.540305392,0.000141173,4.461674831,1.59821188,0.967475296,0.184653774,45
0.811568603,0.270522868,97.31158916,4.343357405,0.4420821,0.152472089,0.912287228,0.023547029,146,120,118,145,51,150,131.6840136,137,142,118,1.679363125,0.000145212,5.307570368,1.769190123,0.887218523,0.152907742,45
0.884454249,0.294818083,109.7305338,4.881291351,0.413366034,0.133966502,0.91802058,0.018135432,147,119,119,141,52,149,130.7166667,136,142,119,1.744064475,0.000239433,4.892646263,1.630882088,0.8831458,0.180772163,45
0.88119992,0.280136071,118.007678,5.271418187,0.397457467,0.118243496,0.92236235,0.014249134,144,116,119,144,54,146,127.7449351,133,142,119,1.668717517,0.000140274,4.65850907,1.480953862,0.97614507,0.189159215,45
0.94484576,0.253589413,116.3032316,5.14699556,0.418694271,0.156344242,0.906066926,0.024733024,145,119,119,133,53,148,129.8379252,135,142,119,1.900498388,0.00014124,5.362427134,1.439234641,0.936780456,0.176197408,45
0.909940555,0.282819362,110.713415,5.005901327,0.401625386,0.122492076,0.911581214,0.015278567,145,118,120,136,54,147,128.9190476,134,142,120,1.610636476,0.0001461,4.727300101,1.469295977,0.952813786,0.19248631,45
0.859794113,0.263307891,141.7298685,5.251780257,0.407727984,0.1293084,0.922586076,0.016883855,143,118,117,148,51,146,128.9029982,134,142,117,1.679664846,0.00014231,5.438075258,1.665384896,0.889654244,0.158106328,45
0.823033815,0.270249909,136.1868311,5.225576139,0.421485405,0.132071335,0.927559488,0.017771404,141,115,118,151,53,143,126.0995671,131,142,118,1.675944877,0.000140412,4.864362496,1.597253357,0.969033642,0.169196645,45
0.909948047,0.307414881,76.39973781,4.120263446,0.436864973,0.16331939,0.944270782,0.026884287,144,117,120,137,55,146,127.8877922,133,142,120,1.628734891,0.000142901,4.511278514,1.524080579,0.918556378,0.201705136,45
0.930687887,0.301694283,100.4931829,4.868542983,0.411265795,0.141174367,0.916930902,0.02021519,145,117,120,133,55,147,128.4207792,134,142,120,1.658883926,0.000140735,4.567018416,1.480456945,0.924550207,0.203784571,45
0.909022423,0.282533996,102.7886308,4.804956124,0.421564765,0.138751867,0.905507263,0.019607815,146,119,120,133,53,149,130.1920346,136,142,120,1.774853235,0.000141803,5.061546312,1.573183313,0.890792221,0.179593817,45
1.007295117,0.294818083,82.06530362,4.513987912,0.395332022,0.132700772,0.940038969,0.017751484,145,117,121,129,58,148,128.0316883,133,143,121,1.772738497,0.000142692,4.597357373,1.345568012,0.939870375,0.219103071,45
0.884454249,0.282533996,124.8019611,5.284679832,0.401039224,0.128242631,0.909504232,0.016755689,144,118,119,148,52,147,129.0202597,134,142,119,1.693993376,0.00033785,5.029570932,1.606668492,0.896455412,0.175850835,45
0.933590596,0.270249909,133.8809511,5.566367248,0.394041825,0.131712968,0.877998147,0.017501997,148,122,119,140,50,150,132.9669264,138,142,119,1.846932232,0.000149558,5.263349564,1.52360119,0.895576258,0.177375754,45
0.915040176,0.319831302,107.8675437,5.246871354,0.374328537,0.114734794,0.916859115,0.013338469,147,119,120,130,53,148,130.3316017,136,142,120,1.610460362,0.000371501,4.418100608,1.544245715,0.901516699,0.207111666,45
0.993185439,0.253997262,123.7742529,5.547913319,0.385226567,0.127159089,0.908471404,0.016336395,144,117,119,138,52,146,128.3982684,134,142,119,1.933559236,0.000145969,5.11008785,1.306853961,0.981460761,0.194357801,45
0.934541238,0.295118286,127.8280383,5.241921403,0.404106633,0.136753918,0.916589653,0.018938885,143,116,120,139,54,145,126.8251082,132,142,120,1.631667752,0.000141454,4.724115779,1.491826036,0.913721178,0.197823525,45
0.909933034,0.307409809,111.524413,5.041421748,0.395253973,0.116953394,0.920394683,0.01397877,144,117,119,143,53,146,128.0647619,133,142,119,1.664338928,0.000142524,4.485003034,1.515203728,0.923953003,0.202883482,45
0.79565235,0.267533783,96.13626845,4.51964767,0.425625902,0.13936835,0.919406943,0.019712394,147,120,119,142,51,149,131.3352381,137,142,119,1.678516871,0.000141075,4.975672501,1.673042861,0.956973532,0.159908505,45
